55865.3 7.56596e-16 1.28449e-15 BessellU
55866.3 7.17931e-16 1.12795e-15 BessellU
55867.3 6.86138e-16 9.89439e-16 BessellU
55868.3 6.60709e-16 8.66661e-16 BessellU
55869.3 6.41212e-16 7.57527e-16 BessellU
55870.3 6.27277e-16 6.6014e-16 BessellU
55871.3 6.1857e-16 5.72757e-16 BessellU
55872.3 6.14761e-16 4.93756e-16 BessellU
55873.3 6.15467e-16 4.21626e-16 BessellU
55874.3 6.20177e-16 3.54971e-16 BessellU
55875.3 6.28129e-16 2.92573e-16 BessellU
55876.3 6.38145e-16 2.33527e-16 BessellU
55877.3 6.48433e-16 1.77486e-16 BessellU
55878.3 6.56408e-16 1.25024e-16 BessellU
55879.3 6.58705e-16 7.79953e-17 BessellU
55880.3 6.51614e-16 3.96874e-17 BessellU
55881.3 6.32081e-16 1.6593e-17 BessellU
55882.3 5.98899e-16 1.86461e-17 BessellU
55883.3 5.533e-16 2.49378e-17 BessellU
55884.3 4.98536e-16 2.63278e-17 BessellU
55885.3 4.38825e-16 2.40994e-17 BessellU
55886.3 3.78306e-16 2.02999e-17 BessellU
55887.3 3.20351e-16 1.68676e-17 BessellU
55888.3 2.67285e-16 1.54082e-17 BessellU
55889.3 2.20397e-16 1.62035e-17 BessellU
55890.3 1.80117e-16 1.80709e-17 BessellU
55891.3 1.46263e-16 1.98413e-17 BessellU
55892.3 1.18275e-16 2.09763e-17 BessellU
55893.3 9.54128e-17 2.13678e-17 BessellU
55894.3 7.68936e-17 2.11066e-17 BessellU
55895.3 6.1974e-17 2.03496e-17 BessellU
55896.3 4.99935e-17 1.92562e-17 BessellU
55897.3 4.03886e-17 1.79617e-17 BessellU
55898.3 3.26912e-17 1.65706e-17 BessellU
55899.3 2.65192e-17 1.5158e-17 BessellU
55900.3 2.15648e-17 1.37751e-17 BessellU
55901.3 1.75811e-17 1.24545e-17 BessellU
55902.3 1.43719e-17 1.12155e-17 BessellU
55903.3 1.17807e-17 1.0068e-17 BessellU
55904.3 9.68373e-18 9.01528e-18 BessellU
55905.3 7.98237e-18 8.05645e-18 BessellU
55906.3 6.59845e-18 7.18798e-18 BessellU
55907.3 5.46974e-18 6.4047e-18 BessellU
55908.3 4.5467e-18 5.70063e-18 BessellU
55909.3 3.78981e-18 5.06945e-18 BessellU
55910.3 3.16745e-18 4.50483e-18 BessellU
55911.3 2.65431e-18 4.00061e-18 BessellU
55865.1 7.25386e-18 1.15773e-18 BessellI
55866.1 9.5586e-18 1.43017e-18 BessellI
55867.1 1.25942e-17 1.75874e-18 BessellI
55868.1 1.65907e-17 2.15139e-18 BessellI
55869.1 2.18488e-17 2.61536e-18 BessellI
55870.1 2.87599e-17 3.15589e-18 BessellI
55871.1 3.78312e-17 3.77421e-18 BessellI
55872.1 4.97146e-17 4.46461e-18 BessellI
55873.1 6.52387e-17 5.21031e-18 BessellI
55874.1 8.54407e-17 5.97815e-18 BessellI
55875.1 1.11589e-16 6.71234e-18 BessellI
55876.1 1.45181e-16 7.32888e-18 BessellI
55877.1 1.87898e-16 7.71399e-18 BessellI
55878.1 2.41466e-16 7.7339e-18 BessellI
55879.1 3.07397e-16 7.2703e-18 BessellI
55880.1 3.86554e-16 6.31288e-18 BessellI
55881.1 4.78574e-16 5.19128e-18 BessellI
